word,count
serviço,69306
doente,69294
mamã,69221
general,68431
prova,67903
espaço,67040
caixa,66789
modo,66460
sol,66429
dor,65914
tiro,65427
segundo,65380
luta,65282
idade,65230
gajo,65175
fome,64924
hotel,64800
povo,64670
voz,64592
hipótese,64541
câmara,64464
era,64143
advogado,63817
professor,63759
programa,63564
governo,63444
the,63338
presente,63215
diabo,63170
sonho,62882
norte,62873
energia,62678
posição,62621
controlo,62560
parabéns,62053
comandante,61783
cabo,61758
base,61673
lei,61497
chave,61490
reunião,61325
loja,61250
carta,61088
banco,60992
pra,60900
segunda,60817
roupa,60801
guarda,60503
telemóvel,60196
metade,60114
ora,59624
companhia,59573
juro,59553
centro,59311
esquerda,58770
contacto,58571
bola,58494
destino,58434
saída,58369
cena,58353
bebida,58190
costa,58106
namorada,57998
decisão,57875
céu,57721
tradução,57670
papel,57507
segredo,57416
estrada,56914
piada,56738
passo,56732
bar,56402
perigo,56344
inferno,56343
vítima,56243
máquina,56224
mestre,55866
empresa,55778
tenente,55521
honra,55326
direita,55266
sul,55076
surpresa,54827
coronel,54639
saia,54631
regra,54625
apartamento,54456
bomba,54022
rainha,53682
ouro,53454
alma,53443
detective,53037
código,53010
motivo,52930
planeta,52541
padre,52344
droga,52163
esperança,51849
liberdade,51668
frio,51556
carne,50793
namorado,50585
parecer,50528
cavalo,50391
acaso,50330
cérebro,49994
espécie,49855
tribunal,49827
área,49631
maioria,49598
pá,49589
igreja,49496
branco,49148
conselho,48993
avó,48623
rapariga,48535
aniversário,48477
zona,48180
animal,48108
diferença,47997
entrada,47566
homicídio,47398
sargento,47367
ilha,47354
cerveja,47208
risco,47205
mar,47186
metro,47045
teste,47001
saúde,46629
experiência,46516
janela,46240
propósito,46148
nível,46108
humano,46101
comando,45971
loucura,45838
dúvida,45765
ligação,45566
comboio,45530
público,45508
menino,45430
clube,45406
cabra,44561
operação,44548
monte,44525
rio,44343
termos,44314
suspeito,44296
dado,44294
computador,44174
meia,43999
direcção,43877
cliente,43866
calhar,43846
acesso,43825
majestade,43539
investigação,43426
inimigo,43390
saudade,43369
liga,43350
braço,43266
realidade,43259
preço,42866
avô,42314
defesa,42307
cabrão,42123
pele,41915
trato,41793
televisão,41705
jeito,41499
carrinha,41357
saco,41283
exemplo,41237
cartão,41136
foto,41034
fato,40933
vinho,40866
herói,40833
departamento,40815
alta,40801
laboratório,40786
soldado,40709
relatório,40688
cozinha,40656
perna,40593
início,40591
lixo,40442
xerife,40413
silêncio,40378
pista,40269
rádio,40238
opinião,40191
memória,40144
edifício,39918
confiança,39813
almoço,39778
mala,39741
rabo,39714
justiça,39512
porcaria,39492
dente,39408
repente,39371
desejo,39310
batalha,39226
par,39195
troca,39165
ser,39084
cheia,39060
fotografia,38919
gelo,38915
estação,38894
espírito,38789
emergência,38644
chá,38604
buraco,38569
americano,38438
caralho,38419
verão,38409
magia,38376
peça,38272
acção,38230
copo,38200
coragem,38129
pressão,38022
inglês,37849
apoio,37784
monstro,37684
fala,37661
cheirar,37591
bala,37574
novo,37454
visita,37444
calça,37411
série,37296
mentira,37241
vídeo,37013
chama,36999
parede,36849
voo,36722
espada,36698
tia,36545
parque,36442
fé,36397
universidade,36252
sapato,36221
espectáculo,36026
parceiro,35906
navio,35754
restaurante,35554
paciente,35484
combate,35416
pescoço,35412
estrela,35342
máximo,35325
líder,35300
malta,35182
km,35179
lua,35152
férias,35138
vergonha,35121
árvore,35045
porreiro,35044
processo,34882
valor,34813
pedra,34719
perdão,34713
faca,34689
anel,34630
cor,34609
gabinete,34489
casaco,34453
ponte,34285
dum,34271
autocarro,34101
arte,34068
língua,34051
som,34003
natureza,33887
sucesso,33836
floresta,33773
distância,33761
doce,33681
nariz,33596
velocidade,33566
princesa,33487
tamanho,33424
central,33346
aula,33265
unidade,33243
ameaça,33241
corrida,33062
milhar,33056
peixe,32946
director,32774
dança,32763
doença,32755
baixa,32747
grávida,32664
barulho,32249
relógio,31883
carreira,31879
visão,31851
cadeira,31746
cu,31688
movimento,31686
imagem,31493
faculdade,31430
praia,31376
sacana,31310
partido,31293
gato,31218
julgamento,31214
juiz,31141
treta,31042
fonte,30944
busca,30873
total,30826
flor,30819
entanto,30814
posto,30773
dedo,30722
deus,30656
interior,30655
príncipe,30586
confusão,30575
duma,30412
marca,30349
tv,30160
bordo,29686
oeste,29632
cadeia,29608
jovem,29578
estilo,29565
colega,29490
dono,29445
canção,29407
rede,29405
beleza,29398
santo,29356
sentimento,29332
camião,29236
testemunha,29201
oferta,29089
major,29082
género,29066
matar,29042
militar,28961
fuga,28757
mapa,28733
profissional,28616
vivo,28598
maldição,28547
calor,28534
vingança,28531
interesse,28524
orgulho,28464
rosto,28393
teoria,28288
mano,28268
perda,28262
aeroporto,28246
mudança,28184
bocadinho,28123
banda,27901
beijo,27867
via,27853
leste,27815
peito,27750
mercado,27747
data,27573
noiva,27522
táxi,27513
jornal,27458
dever,27444
treino,27437
vento,27405
cavalheiro,27373
propriedade,27341
porco,27292
reino,27279
solução,27272
época,27269
boleia,27238
baile,27232
leite,27219
chapéu,27213
uso,27204
patrão,27146
classe,27140
material,27129
quinta,27089
lisa,27026
aspecto,26983
peso,26956
objectivo,26950
caraça,26858
política,26811
sensação,26671
imprensa,26647
resultado,26641
futebol,26611
toque,26608
universo,26553
projecto,26442
bilhete,26422
vitória,26362
protecção,26346
tecnologia,26183
corte,26178
bolo,26081
corredor,26049
morada,25989
opção,25948
partida,25947
raiva,25822
responsabilidade,25721
policia,25693
registo,25676
tempestade,25605
secretária,25552
gay,25547
cinema,25525
assistente,25389
lar,25387
aviso,25297
garrafa,25263
controle,25250
cofre,25230
gás,25217
presença,25183
instante,25161
vírus,25104
contrato,25087
montanha,24987
conhecimento,24952
alerta,24873
primo,24846
efeito,24843
explosão,24843
pequeno-almoço,24673
internet,24653
lago,24565
autorização,24556
torre,24510
nota,24457
ovo,24372
pesquisa,24362
uh,24361
companheiro,24344
cancro,24313
chamada,24301
mau,24232
assalto,24124
giro,24074
aldeia,24066
génio,24048
louco,23846
pagar,23830
bairro,23683
membro,23675
equipamento,23630
centena,23563
massa,23514
neve,23505
jardim,23497
pedaço,23458
camisa,23432
piloto,23421
pressa,23381
crédito,23270
osso,23159
prédio,23076
esquadra,23002
caça,22851
localização,22836
prémio,22811
sarilho,22760
castelo,22742
assassinato,22714
ciência,22696
cirurgia,22648
chocolate,22630
golpe,22457
treinador,22456
liceu,22449
condição,22439
tentativa,22391
discurso,22291
chuva,22268
princípio,22246
pânico,22216
enfermeira,22171
vigilância,22164
tratamento,22161
carga,22119
truque,22029
sociedade,21892
armadilha,21841
ladrão,21825
senador,21787
funeral,21737
escada,21707
anjo,21673
violência,21631
sábado,21585
topo,21584
sede,21529
telhado,21523
venda,21508
bolsa,21507
compra,21424
humanidade,21378
detalhe,21357
fronteira,21335
consciência,21305
impressão,21250
revisão,21248
cura,21247
comportamento,21208
tomate,21067
helicóptero,21052
lorde,20965
deserto,20875
passagem,20854
passeio,20811
fila,20766
ferir,20752
intenção,20699
artigo,20671
documento,20649
lição,20595
bolso,20526
exame,20515
necessidade,20509
campeão,20423
pão,20407
motor,20371
divisão,20319
agência,20306
importância,20301
modelo,20282
proposta,20282
ferro,20269
entrevista,20253
óculos,20227
curso,20211
regresso,20180
identificação,20147
erva,20043
corda,20026
bruxa,20008
solo,20004
fábrica,19966
queijo,19958
terreno,19921
piscina,19890
incêndio,19868
gelado,19862
mundial,19821
tripulação,19813
quadro,19771
cela,19735
roubo,19707
fase,19631
domingo,19624
mexa,19622
casal,19611
igual,19508
talento,19489
quilómetro,19444
bando,19431
demónio,19426
acampamento,19423
página,19408
fim-de-semana,19390
carteira,19381
alternativa,19319
mínimo,19311
ambulância,19267
extra,19251
armário,19163
queda,19122
seguro,19090
portão,19082
identidade,19080
pesadelo,19050
diversão,19022
possibilidade,19019
canto,19019
entrega,18989
choque,18945
dragão,18909
puto,18864
criminoso,18859
fumo,18804
canal,18779
aposta,18772
palco,18766
cave,18764
urso,18764
reserva,18762
pó,18760
milagre,18730
correio,18706
macaco,18705
gigante,18702
garganta,18682
governador,18658
digital,18632
brincadeira,18620
suicídio,18583
rato,18572
promessa,18547
elevador,18526
permissão,18523
rock,18513
alarme,18509
americana,18489
sombra,18450
comunidade,18443
álcool,18434
capacidade,18388
escuridão,18379
tesouro,18373
dano,18326
cheque,18185
máscara,18167
corrente,18118
of,18036
sofá,18026
idéia,18008
convidado,18003
tropa,17990
joelho,17976
russo,17970
século,17955
negro,17910
felicidade,17910
obra,17895
sorriso,17891
falha,17890
chance,17885
traseira,17869
coma,17853
humor,17779
espelho,17777
vantagem,17742
madeira,17682
campanha,17664
discussão,17662
veneno,17652
paciência,17629
garagem,17612
prisioneiro,17605
legenda,17590
botão,17580
gasolina,17577
crise,17560
alemão,17542
legendagem,17538
nação,17531
disco,17519
vidro,17496
armazém,17493
sofrimento,17472
juntas,17463
pássaro,17428
inverno,17422
alcance,17421
vampiro,17411
diário,17398
criatura,17381
madame,17379
estômago,17306
professora,17280
amizade,17269
rosa,17207
veículo,17086
cópia,17073
garota,17063
limite,17039
alegria,17026
artista,17017
revista,17011
versão,17005
pensamento,17002
porto,16992
ripada,16933
teatro,16892
inteligência,16874
ponta,16873
autoridade,16826
lobo,16816
coincidência,16783
atraso,16753
biblioteca,16751
marinha,16647
maricas,16609
casado,16596
imperador,16557
oceano,16557
tarefa,16553
moda,16530
ambiente,16499
jogada,16495
dispositivo,16479
ficheiro,16471
negativo,16461
amante,16459
transporte,16443
atirador,16442
judeu,16415
vizinho,16398
dívida,16372
acusação,16352
fita,16332
território,16329
padrão,16305
areia,16296
garoto,16281
episódio,16277
comprimido,16263
túnel,16251
atitude,16233
ministro,16181
terrorista,16170
dom,16165
rico,16162
mama,16148
período,16133
inocente,16117
pistola,16044
srta,16030
cavaleiro,15993
sono,15986
fortuna,15961
combustível,15947
reputação,15878
recurso,15866
abrigo,15854
palhaço,15850
raça,15831
medida,15823
educação,15805
turno,15764
exterior,15752
cadáver,15738
explicação,15731
mel,15700
traidor,15699
estudo,15690
vaca,15670
capaz,15619
sitio,15616
quantidade,15548
cobertura,15527
lançamento,15524
fã,15523
palácio,15512
acto,15509
maravilha,15504
organização,15457
museu,15406
secção,15402
meia-noite,15376
velhote,15374
motorista,15367
produção,15362
satélite,15351
cigarro,15301
mistério,15296
jogador,15292
instrução,15281
estacionamento,15242
superfície,15233
telefonema,15223
rota,15221
despedida,15210
esforço,15210
vencedor,15191
paraíso,15184
júri,15183
recompensa,15181
tolo,15179
glória,15171
resistência,15169
pagamento,15164
comissão,15161
champanhe,15138
sal,15125
circunstância,15122
batata,15115
medicamento,15103
frota,15093
esquina,15085
bicicleta,15082
sopa,15067
feitiço,15036
pila,15023
aluno,15021
declaração,15013
lealdade,14999
fio,14969
físico,14969
prostituta,14968
açúcar,14933
destruição,14920
engano,14903
diamante,14898
significado,14897
preocupação,14897
doc,14895
pausa,14892
queixa,14884
divórcio,14864
ódio,14842
qualidade,14812
desafio,14806
medicina,14791
pobre,14787
traição,14777
cinto,14767
clínica,14767
noivo,14766
reforço,14756
desastre,14709
lenda,14696
resgate,14694
comunicação,14650
império,14635
aliança,14621
seca,14540
galinha,14538
foda,14492
consequência,14475
grau,14473
pizza,14465
limpeza,14444
sessão,14436
mina,14430
fantasma,14419
paixão,14413
pulso,14411
virgem,14386
lábio,14383
bota,14373
prato,14368
milha,14357
ritmo,14323
oficial,14301
análise,14270
cargo,14267
barriga,14265
espião,14253
secreto,14216
sr,14207
onda,14194
castigo,14166
metal,14160
traseiro,14145
trânsito,14137
convite,14114
amostra,14081
ciúme,14040
produto,14013
asa,14007
pacote,13998
incidente,13987
besta,13972
sócio,13892
gravação,13882
exercício,13877
audiência,13824
folga,13817
estúdio,13810
sexta-feira,13808
escravo,13803
costume,13757
molho,13756
sincronia,13750
juízo,13735
sujeito,13730
patrulha,13730
especialista,13724
caos,13721
burro,13707
papa,13704
paragem,13662
ombro,13647
maldito,13626
cueca,13616
heroína,13591
anúncio,13568
prata,13549
gerente,13535
guerreiro,13505
lata,13503
moeda,13497
barba,13494
temperatura,13482
chegada,13479
azar,13472
vila,13467
violação,13428
refeição,13419
febre,13399
cruz,13396
título,13388
evento,13376
sumo,13368
reacção,13365
favorito,13358
conferência,13299
e-mail,13284
conjunto,13277
libra,13275
origem,13265
frango,13252
círculo,13244
terapia,13198
assassínio,13182
inspector,13179
aventura,13178
frequência,13178
bateria,13157
disparate,13123
pénis,13121
coroa,13104
lágrima,13103
recado,13085
adaptação,13078
templo,13077
doutora,13059
rasto,13025
brinde,13008
posse,13007
multidão,12997
prazo,12967
gatilho,12950
expressão,12927
infância,12879
imposto,12868
refém,12860
munição,12858
alteza,12832
matemática,12828
tinta,12822
salto,12815
depósito,12785
adulto,12765
pau,12749
farias,12722
emoção,12711
coelho,12680
oxigénio,12669
quilo,12649
pasta,12643
bíblia,12640
show,12631
guia,12630
ha,12617
dizer,12613
mato,12603
cabana,12592
existência,12586
primavera,12564
moral,12549
salão,12544
selva,12543
papai,12529
união,12520
cidadão,12514
custódia,12507
policial,12480
disfarce,12447
voto,12393
compromisso,12366
civil,12331
sexta,12316
sacrifício,12315
face,12313
média,12297
arquivo,12281
cassete,12251
conde,12231
seguida,12199
imaginação,12198
camisola,12183
ondas,12171
frase,12171
perímetro,12156
turma,12152
concurso,12148
hum,12144
senhorita,12142
romance,12139
trono,12123
tragédia,12117
estupidez,12106
bloco,12102
golfe,12042
símbolo,12039
potencial,12020
tensão,12014
índia,12012
construção,12008
óleo,12003
jornalista,11999
caçador,11991
capital,11949
impacto,11915
portal,11910
caneta,11905
roda,11903
beco,11895
invasão,11881
transmissão,11869
dama,11861
psiquiatra,11860
concerto,11857
temporada,11835
república,11824
cerimónia,11821
espera,11811
transferência,11799
uísque,11788
tanque,11780
pecado,11772
cientista,11765
planta,11764
sabor,11760
tiroteio,11755
capa,11753
passa,11751
região,11748
suspeita,11742
desporto,11735
mente,11733
argumento,11729
figura,11720
novidade,11713
perfil,11666
detetive,11662
plástico,11636
uniforme,11622
setembro,11611
bandeira,11608
manteiga,11605
administração,11603
asneira,11602
colar,11571
condutor,11569
nojo,11561
fantasia,11548
noção,11545
intervalo,11514
competição,11495
alvo,11477
linguagem,11477
protocolo,11472
cocaína,11466
geração,11445
escritor,11434
lama,11397
selvagem,11392
formação,11381
duche,11372
sobrinho,11370
endereço,11362
actividade,11357
olhadela,11351
hã,11350
basebol,11347
vice-presidente,11337
jóia,11306
boneca,11305
rumo,11304
marco,11302
motel,11291
reconhecimento,11287
ferramenta,11274
instalação,11265
terror,11261
lançar,11253
rumor,11243
traficante,11222
técnica,11222
explosivo,11219
revolução,11213
nascimento,11201
pormenor,11201
confissão,11200
caridade,11196
comissário,11138
respiração,11136
almirante,11105
sobrevivência,11074
gravidade,11072
petróleo,11069
parto,11053
poço,11052
leão,11049
célula,11038
feio,11033
coordenada,11033
brinquedo,11030
academia,11027
luxo,11001
bergunta,10986
tradição,10977
assinatura,10951
aço,10923
estudante,10909
feira,10900
passageiro,10890
renda,10886
descanso,10879
salário,10878
dose,10873
fraude,10867
arranjo,10864
nu,10850
influência,10816
ginásio,10814
excelência,10797
exposição,10779
francês,10772
casino,10768
empregado,10761
contagem,10751
dúzia,10746
estratégia,10745
federal,10711
folha,10711
cemitério,10691
m,10661
tecido,10653
prioridade,10650
pequeno,10642
frigorífico,10640
conspiração,10618
tatuagem,10615
aparelho,10605
treva,10600
visual,10600
redor,10597
firma,10586
luva,10576
secretário,10576
horário,10568
cumprimento,10567
luto,10560
palerma,10542
personagem,10533
pastor,10531
escrita,10523
ramo,10522
direção,10518
julho,10518
radiação,10500
população,10495
azul,10469
circo,10462
congresso,10452
piano,10444
parvalhão,10425
kg,10423
inconsciente,10415
sobrevivente,10414
agenda,10408
unha,10391
pulmão,10381
mamãe,10376
privacidade,10372
rebelde,10366
bem,10365
sai,10347
combinação,10337
curto,10314
progresso,10313
tema,10309
chip,10297
dobro,10297
descoberta,10290
misericórdia,10277
fígado,10260
embaixador,10215
mira,10213
condução,10207
nua,10192
vigia,10181
actor,10180
embaixada,10163
cultura,10158
estrutura,10156
religião,10153
sector,10150
mochila,10135
cinza,10120
termo,10115
guerreiros,10105
tapete,10099
aumento,10099
oiça,10098
estrangeiro,10093
tigre,10091
ensaio,10075
cachorro,10046
míssil,10042
tubo,10039
letra,10026
stress,10010
beira,10007
adolescente,10000
recepção,9998
monsieur,9988
procedimento,9984
senado,9979
sexual,9964
in,9955
leitura,9954
ex,9952
função,9942
dificuldade,9941
bandido,9935
piso,9932
bastardo,9928
muro,9925
passaporte,9924
matéria,9921
solteiro,9917
instinto,9912
banheira,9910
aparência,9890
escudo,9888
alto,9878
vela,9865
coluna,9865
publicidade,9858
familiar,9843
personalidade,9842
meta,9815
alfa,9795
mágico,9790
ofensa,9768
palpite,9757
olhada,9756
gravata,9750
grito,9742
desenho,9739
curiosidade,9739
equipe,9730
receita,9725
segunda-feira,9718
advogada,9712
fraqueza,9706
laranja,9704
juramento,9693
sincronização,9671
interrogatório,9667
esquadrão,9660
remédio,9652
rotina,9646
objecto,9639
infecção,9635
apresentação,9622
escala,9609
hemorragia,9595
tarte,9586
ministério,9586
encomenda,9580
chinês,9576
pressentimento,9563
rapto,9549
sintoma,9530
eternidade,9499
depoimento,9496
inveja,9493
esconderijo,9491
gado,9484
orelha,9481
trabalhador,9476
capítulo,9472
crânio,9465
robô,9457
papelada,9454
quarta,9450
ala,9440
meio-dia,9412
feiticeiro,9411
caixão,9398
índio,9378
profissão,9375
detenção,9374
solar,9347
taça,9329
sandes,9328
político,9281
ocasião,9271
manual,9270
preto,9236
espingarda,9235
distrito,9226
descrição,9220
entraste,9220
dona,9209
túmulo,9193
habilidade,9193
camarada,9191
bombeiro,9191
boas-vinda,9191
familia,9169
lógica,9166
pesca,9162
radar,9156
esquema,9153
disposição,9142
electricidade,9136
salada,9134
cenário,9134
cêntimo,9133
prática,9131
química,9123
fada,9116
piedade,9110
ficha,9107
campeonato,9104
apuro,9068
tortura,9061
outubro,9059
pontapé,9049
medalha,9038
sentença,9025
audição,9023
custo,9022
man,9008
pintura,9005
quarteirão,8990
pudeste,8979
relacionamento,8971
abertura,8962
nuvem,8954
colecção,8951
rocha,8951
tristeza,8938
duque,8930
vendedor,8893
peru,8885
êxito,8884
tenda,8863
site,8837
tubarão,8825
ninho,8821
indústria,8810
pirata,8801
psicopata,8801
economia,8799
miolo,8797
flash,8777
cowboy,8762
distintivo,8754
ma,8750
maluco,8739
placa,8732
sequência,8719
parada,8704
bife,8697
testamento,8696
ja,8685
consulta,8676
sabedoria,8672
caverna,8660
perseguição,8659
lâmina,8659
execução,8647
online,8647
abril,8642
hábito,8638
funcionário,8604
algema,8602
criação,8593
viúva,8585
vestir,8583
desgraça,8581
procurador,8566
conclusão,8563
sujo,8559
bosque,8542
comité,8535
órgão,8533
andar,8532
solteira,8529
eleição,8516
capitã,8512
submarino,8501
criminal,8500
baby,8494
mistura,8482
agressão,8478
juventude,8467
maçã,8464
gaja,8458
vestígio,8447
creme,8442
cal,8434
tumor,8432
ténis,8421
bebê,8418
recuperação,8402
tecto,8401
avaliação,8390
junho,8379
mota,8370
ferimento,8362
D,8356
ritual,8334
francesa,8322
medicação,8307
condado,8306
nora,8290
responsável,8288
fruta,8275
japonês,8272
bate,8271
plataforma,8266
máfia,8253
residência,8250
maio,8244
martelo,8228
disparo,8227
indivíduo,8220
ausência,8219
vinda,8218
vaga,8214
drama,8203
histórico,8200
taco,8192
técnico,8178
rapazinho,8178
bondade,8153
equilíbrio,8149
reforma,8138
enfermaria,8136
fi-lo,8094
matrícula,8086
sobremesa,8085
cam,8072
marcha,8066
bingo,8052
milho,8051
neto,8042
ação,8038
liderança,8035
conflito,8024
elemento,8000
método,7999
São,7998
tribo,7985
empréstimo,7981
desaparecimento,7969
aliado,7962
sensor,7941
taxa,7936
cirurgião,7930
pneu,7925
aterragem,7925
viva,7913
agulha,7911
novembro,7904
atmosfera,7902
quinta-feira,7894
padrinho,7892
superior,7889
insecto,7879
portátil,7876
festival,7875
verde,7865
terça-feira,7863
fiança,7856
oriente,7852
ângulo,7851
relva,7848
romano,7847
autópsia,7845
hall,7829
apelido,7823
pátio,7812
promoção,7805
álibi,7803
dupla,7792
kit,7787
horror,7787
perito,7785
poesia,7778
núcleo,7773
candidato,7765
conduta,7765
galáxia,7761
apetite,7749
realização,7743
praga,7743
margem,7724
cauda,7720
ecrã,7719
capacete,7712
mansão,7701
lucro,7699
despesa,7696
xadrez,7696
murro,7690
celeiro,7689
falar,7676
cristal,7673
fama,7667
testemunho,7665
dignidade,7649
excepção,7641
colónia,7625
espetáculo,7617
ave,7617
concentração,7612
aranha,7607
bagagem,7598
pro,7585
colégio,7583
vizinhança,7579
fogueira,7579
franco,7578
anterior,7571
desenvolvimento,7570
oficina,7569
nervo,7564
guardião,7549
cabine,7526
agosto,7526
civilização,7515
cm,7511
gémeo,7509
dieta,7507
social,7505
colina,7493
bênção,7491
águia,7491
actriz,7488
garantia,7481
isco,7481
biscoito,7475
von,7470
cicatriz,7469
perfume,7463
compaixão,7461
cola,7460
jaula,7449
pelotão,7443
belo,7436
eléctrico,7428
auto-estrada,7428
mortal,7427
diretor,7427
supremo,7425
perspectiva,7424
ácido,7415
cadela,7414
torneio,7412
curva,7411
porrada,7402
recordação,7400
batota,7398
quintal,7390
arca,7386
whisky,7385
investimento,7384
frasco,7381
arroz,7378
desperdício,7375
senso,7373
protesto,7369
ilusão,7363
gota,7363
sotaque,7350
toalha,7345
músculo,7337
álbum,7329
c,7328
pato,7311
sugestão,7304
sortudo,7297
laser,7297
cúmplice,7282
volante,7277
probabilidade,7276
noticia,7274
intervenção,7270
gancho,7269
acontecimento,7269
fardo,7262
salvação,7258
delta,7255
sobrinha,7252
toma,7251
pornografia,7241
conselheiro,7237
rex,7235
poema,7224
nuclear,7222
potência,7215
herdeiro,7207
praça,7206
lanterna,7198
maquilhagem,7189
lutador,7183
estátua,7170
evacuação,7163
april,7145
ganha,7128
conforto,7114
musical,7103
abelha,7094
morgue,7089
media,7084
carruagem,7075
J.,7071
trauma,7067
gene,7062
informador,7060
março,7051
carregamento,7048
líquido,7040
mandato,7038
libertação,7031
devesse,7025
frita,7025
engenheiro,7020
objetivo,7019
conte,7012
repórter,7003
legado,6976
caravana,6973
fecho,6969
lavagem,6961
vodka,6960
tráfico,6959
punho,6945
vagina,6932
extraterrestr,6928
dentista,6928
meteste,6925
brilhante,6911
muralha,6895
gesto,6894
gerador,6893
Super-Homem,6891
associação,6890
colete,6880
avenida,6878
elogio,6873
parente,6867
assistência,6865
domínio,6865
rancho,6861
janeiro,6857
comentário,6853
observação,6852
lençel,6848
conceito,6839
mm,6836
ida,6835
chávena,6826
manutenção,6822
arco,6821
pertence,6813
fúria,6812
tampa,6809
orçamento,6792
proteção,6792
bacon,6784
parceira,6784
balcão,6775
alívio,6773
desconto,6773
nazi,6767
outono,6747
machado,6746
susto,6746
mergulho,6743
salvador,6740
bilião,6736
colo,6726
bolacha,6725
suite,6722
fuzileiro,6719
elefante,6716
coca,6714
autor,6704
morre,6698
perfeição,6697
ex-mulher,6688
palma,6677
riqueza,6676
otário,6674
clã,6672
pancada,6670
dezembro,6667
on,6665
irmandade,6660
guitarra,6658
briga,6653
by,6649
ciclo,6633
amada,6630
almofada,6626
macho,6626
gravidez,6624
fechadura,6621
canhão,6620
fracasso,6619
impulso,6617
moto,6617
boneco,6596
profundidade,6589
vermelho,6583
convés,6579
aquecimento,6574
coisinha,6569
panqueca,6568
instituto,6560
reabilitação,6546
terminal,6539
emboscada,6538
derrota,6537
primeiro-ministro,6528
português,6517
microfone,6511
lavandaria,6510
armadura,6510
cais,6505
criador,6501
come,6500
bacano,6499
projeto,6482
pensão,6472
grandalhão,6471
gaveta,6465
cano,6464
sábio,6461
valer,6460
brasa,6460
obrigação,6459
desespero,6457
antepassado,6453
brigada,6447
boxe,6434
sindicato,6424
avanço,6422
diagnóstico,6419
aprovação,6419
mensageiro,6414
comércio,6412
clima,6397
euro,6391
recente,6382
adversário,6377
encosta,6373
ópera,6372
olha,6357
gordura,6357
cobra,6355
especialidade,6352
fundação,6348
chatice,6345
guarda-costa,6336
consideração,6336
ego,6336
terrorismo,6325
quarentena,6322
queixo,6322
órbita,6321
fortaleza,6320
disciplina,6312
vadia,6305
brilho,6305
quarta-feira,6303
massacre,6303
dante,6300
retrato,6297
tonelada,6296
age,6291
compraste,6282
dica,6279
lesão,6272
bang,6264
envelope,6253
mercadoria,6253
urgência,6252
testa,6250
fugitivo,6241
debate,6239
casa-de-banho,6231
soro,6231
galeria,6227
deusa,6225
britânico,6225
forno,6224
chanceler,6222
demonstração,6221
confirmação,6220
coreia,6215
inspiração,6215
escândalo,6214
congressista,6210
sm,6194
crescimento,6190
massagem,6188
tira,6186
guião,6178
telefonar,6175
ficção,6174
depressão,6172
edição,6172
hóspede,6169
cego,6164
