word,count
klient,4467
ram,4465
penny,4464
hud,4463
beskyttelse,4461
jagt,4455
udstyr,4449
fugl,4438
næse,4435
eventyr,4432
maskine,4430
data,4430
formål,4426
farve,4425
vare,4404
program,4400
løgne,4400
viden,4385
fejltagelse,4378
kurs,4359
weekend,4341
præst,4333
kvarter,4328
radio,4319
advarsel,4301
frk,4298
skaf,4293
risiko,4288
sygdom,4288
sinde,4284
scene,4273
patient,4271
whisky,4266
vogn,4264
talent,4230
klub,4226
dom,4225
sejr,4217
krav,4216
mur,4206
fransk,4184
straf,4181
handel,4178
mærke,4169
brand,4158
mave,4151
interesse,4143
net,4137
kast,4122
butik,4109
niveau,4108
video,4107
maske,4094
pligt,4092
søndag,4082
drej,4078
stokke,4071
erfaring,4065
køn,4064
medlem,4058
ar,4058
junior,4056
retfærdighed,4055
stat,4053
kunst,4048
grav,4043
mirakel,4033
øre,4032
hekseror,4032
forbrydelse,4032
assistent,4027
fordel,4025
restaurant,4022
laboratorium,4016
kælder,4013
ånd,4012
service,3999
træning,3994
våbnet,3990
etage,3973
køb,3972
detalje,3966
sommer,3961
enhed,3959
flugt,3950
kunde,3945
øst,3937
strøm,3933
avis,3929
politik,3922
geni,3916
bund,3908
spild,3883
gengæld,3882
mælk,3876
slik,3870
nosse,3869
forsvar,3869
test,3859
midte,3852
linje,3851
alarm,3845
tvinge,3834
li',3830
projekt,3818
direktør,3811
skæbn,3810
humør,3810
udvej,3791
vanvid,3789
bryst,3780
presse,3763
pizza,3762
teori,3751
publikum,3727
vind,3722
måne,3720
banke,3700
april,3696
chokolade,3694
forbund,3692
ejendom,3690
pund,3688
punkt,3682
celle,3674
stilling,3673
kilde,3664
afgang,3657
mode,3642
rus,3639
kopi,3624
blik,3622
legetøj,3611
begravelse,3599
teknologi,3594
fan,3590
nakke,3590
højhed,3590
hensyn,3582
shit,3579
ambulance,3570
spøgelse,3554
planet,3553
rock,3552
slutning,3534
vampyr,3526
fantasi,3516
sukker,3516
tyv,3515
midnat,3511
brud,3493
jakkesæt,3491
joke,3477
billet,3473
kollega,3468
champagne,3464
kontant,3463
borgmester,3461
kontrakt,3461
skønhed,3448
spring,3441
due,3436
modtage,3434
kod,3414
anklage,3397
sludder,3393
opførsel,3387
trick,3379
våbn,3379
benzin,3357
post,3342
julemand,3340
klæder,3340
profil,3339
halløj,3335
universitet,3330
baør,3314
dækning,3310
spion,3308
kræft,3306
søen,3290
affære,3287
behandling,3287
helikopter,3287
vrøvl,3283
øjet,3274
sorg,3262
lejr,3260
fornemmelse,3257
univers,3252
torsdag,3252
årsag,3247
ost,3228
hukommelse,3210
model,3198
tirsdag,3198
bas,3193
pisse,3193
betydning,3187
bjerg,3181
inspektør,3177
skab,3164
trappe,3164
karl,3157
motor,3146
robot,3145
skuespiller,3139
computer,3137
alvor,3134
runde,3128
olie,3127
kraftedeme,3124
art,3122
kaos,3115
skift,3109
brille,3098
badeværelse,3098
bang,3096
kokain,3094
taxa,3090
omstændighed,3090
tingest,3087
drive,3085
journalist,3084
officer,3084
status,3081
amerikaner,3064
identitet,3055
hullet,3049
røveri,3049
kommandør,3047
fisse,3046
nigge,3044
skygge,3033
ekspert,3033
potte,3028
formue,3026
race,3018
fang,3001
handling,2997
had,2997
kujon,2995
taxi,2989
bønne,2983
star,2971
ryk,2969
udtryk,2968
venskab,2968
rede,2959
evighed,2957
indsats,2955
fodbold,2952
nik,2946
helt,2943
militær,2942
jomfru,2941
pointe,2938
krige,2937
sygeplejerske,2934
menneskehed,2932
politimand,2932
sigte,2928
den,2927
storm,2926
sheriffel,2924
lillebror,2920
samvittighed,2919
løfte,2912
russisk,2905
milliard,2901
dæmon,2896
elevator,2895
nabo,2893
kriminalbetjent,2890
uddannelse,2889
væsen,2874
skub,2867
hit,2864
skjorte,2863
salg,2862
trin,2858
modstand,2842
flåd,2841
have,2839
rygte,2833
æde,2830
knogle,2829
tysk,2827
slave,2826
kommissær,2826
reaktion,2825
bevægelse,2823
sofa,2823
varm,2820
fa,2816
vampyre,2813
synde,2812
ondskab,2812
føde,2808
august,2806
fremskridt,2797
rettighed,2794
oversættelse,2789
forræder,2789
le,2787
loyalitet,2786
farmand,2785
natur,2777
forskning,2774
stolthed,2764
sjæle,2763
indbrud,2763
måd,2758
tusinde,2757
roman,2754
fornuft,2753
uniform,2749
elev,2748
kærester,2745
monsieur,2741
bjerge,2740
undersøgelse,2736
højde,2729
favorit,2728
ørk,2726
myndighed,2722
værdi,2721
kinesisk,2718
århundrede,2717
forfatter,2712
katastrofe,2710
kur,2706
chok,2705
pak,2704
svaghed,2699
alkohol,2694
kanon,2691
kæmp,2687
sandwich,2679
ridder,2674
gård,2673
konto,2672
generation,2667
artikel,2659
stjerne,2657
pilot,2651
lastbil,2651
tysker,2650
ta,2645
andel,2644
spejl,2640
løft,2639
drab,2639
base,2638
strisse,2627
kild,2620
ræk,2619
tekstet,2616
cykel,2616
pose,2611
røvfuld,2606
rør,2605
nytte,2602
pastor,2599
sving,2596
skinne,2595
ise,2586
narrøv,2580
sne,2578
sæk,2576
psykopat,2574
chauffør,2573
gevær,2570
indtryk,2568
rotte,2566
pjat,2564
eksame,2563
fødselsdage,2563
lån,2561
helvedes,2556
september,2549
emne,2549
faktum,2549
fjernsyn,2544
virus,2544
barnebarn,2538
slange,2533
narko,2531
pension,2531
sønnike,2530
kørekort,2528
bomber,2518
boks,2517
samfund,2515
sprut,2512
dansk,2508
bakke,2508
håndjern,2504
nevø,2503
værk,2502
tropper,2495
alverden,2494
marked,2494
alles,2493
hal,2486
bolle,2481
forbandelse,2478
kriminalassistent,2476
samling,2475
forvejen,2474
central,2473
mus,2472
ammunition,2468
tøse,2468
søns,2465
fjolse,2461
bind,2456
farfar,2449
hulle,2445
kram,2440
skuffe,2440
daggry,2438
band,2438
hovedpine,2437
kreditkort,2431
vægt,2424
krone,2424
li,2422
juli,2422
spark,2407
score,2400
landsby,2400
kristus,2398
indflydelse,2398
gerningssted,2393
gymnasium,2392
internet,2388
resultat,2378
sport,2375
tige,2374
mistank,2367
tæppe,2366
stodder,2366
reb,2362
lekti,2361
fakta,2359
lugt,2355
gris,2351
sans,2349
flag,2349
risikoe,2344
klovn,2342
loft,2341
forræderi,2339
kriger,2335
måltid,2330
forsvare,2328
udseende,2327
kanal,2324
middel,2324
rapporter,2322
studerende,2318
lomme,2313
katte,2310
regning,2310
datters,2310
metal,2309
engle,2304
brors,2303
tålmodighed,2303
samarbejder,2301
blad,2296
videnskab,2296
kunstner,2293
single,2289
afsnit,2286
vinge,2283
bekymring,2281
mader,2281
havn,2269
pung,2268
formand,2267
onsdag,2267
hule,2264
boy,2263
kanin,2260
online,2253
bøde,2253
kapitel,2252
garag,2250
kyste,2246
overflade,2244
kok,2241
tip,2238
gribe,2232
mellemtid,2227
leje,2224
baseball,2219
juice,2218
spjæld,2217
læber,2216
skulder,2215
forbryder,2214
oktober,2213
bibliotek,2212
jøde,2209
forstand,2208
galning,2207
mormor,2205
heroin,2204
brændstof,2202
sigt,2200
penis,2195
spansk,2195
oplevelse,2190
frugt,2190
tåre,2190
materiale,2182
regn,2182
foto,2181
skrivebord,2178
konkurrence,2176
aftensmad,2173
puls,2170
terapi,2168
lad,2161
antal,2159
dragt,2158
misforståelse,2157
karakter,2155
skrig,2153
version,2146
retssag,2144
juni,2144
udsigt,2143
udfordring,2142
cigar,2139
terrorist,2138
møg,2136
forandring,2135
kant,2134
lage,2133
fase,2132
overvågning,2127
oprør,2125
efterforskning,2123
maj,2123
ulv,2123
hang,2121
golf,2120
diamant,2109
interview,2108
stor,2106
paradis,2106
prøv,2105
baggrund,2104
mobiltelefon,2101
ånde,2099
hytte,2098
hale,2096
bunke,2094
kriminalitet,2091
nog,2091
datte,2090
soveværelse,2085
jungle,2085
tank,2084
kommando,2081
frakke,2079
metode,2078
more,2073
bingo,2068
bok,2063
kusine,2051
stål,2051
eksplosion,2050
ilt,2049
sekretær,2047
grand,2046
myrde,2044
feste,2043
ry,2042
centrum,2041
fader,2040
klæde,2037
slotte,2036
skrub,2034
straffe,2032
skuespil,2027
djævle,2023
fokus,2022
støvle,2019
betragtning,2018
dagbog,2012
suppe,2010
koma,2010
affald,2007
cent,2003
guvernør,2002
gut,2001
øvelse,1999
knus,1998
bagagerum,1996
trøje,1992
besætning,1991
troldmand,1985
bøn,1984
hygge,1983
djævel,1981
trøst,1979
skæg,1977
organisation,1977
krise,1977
cigaret,1975
hammer,1970
undergang,1968
privatliv,1967
kommunikation,1967
klage,1965
patter,1965
vinder,1959
betaling,1959
nætte,1955
trykke,1953
møgsvin,1945
ordren,1945
humor,1944
feber,1941
helbred,1940
arv,1938
døgn,1937
november,1937
hiv,1937
glasse,1934
psykiater,1931
besvær,1930
taber,1928
skærm,1926
rute,1922
hyg,1921
spyt,1919
bestyrelse,1917
stilhed,1916
kuffert,1915
vært,1915
e-mail,1915
detektiv,1913
duk,1911
tilgivelse,1910
flåde,1904
serie,1904
zone,1891
file,1889
ryd,1888
hjæipe,1886
sodavand,1885
stue,1884
vodka,1883
hekse,1882
sektor,1879
græs,1879
knald,1879
bal,1877
periode,1875
lur,1874
køleskab,1872
dusin,1871
male,1870
forstærkning,1867
aber,1861
bur,1860
fiske,1859
angrib,1857
gidsel,1856
larm,1856
lag,1852
hastighed,1851
skjold,1851
kejser,1850
køkke,1844
sæson,1843
virksomhed,1841
vinter,1839
skilsmisse,1836
korporal,1836
kongres,1835
kroppe,1835
fabrik,1833
center,1832
forside,1830
motel,1828
hude,1827
bær,1827
hegn,1826
forsyning,1825
hilse,1825
dato,1820
motorcykel,1820
pil,1820
tårn,1820
thanksgiving,1814
senat,1813
stød,1809
aktivitet,1809
fører,1807
værktøj,1806
sølv,1805
tro,1804
symbol,1802
mangel,1802
robotter,1801
motiv,1800
brormand,1800
hjul,1800
rådgiv,1796
støv,1795
minister,1794
tæv,1794
stres,1792
hjæip,1792
spore,1788
knap,1785
virussel,1784
branche,1784
anklager,1784
vinkel,1782
rækkevidde,1780
tæsk,1777
plet,1774
dessert,1774
kvalme,1772
holdning,1771
dav,1770
tand,1770
nation,1769
religion,1768
porno,1767
timing,1764
mask,1762
biograf,1759
borger,1758
anfald,1757
forsikring,1757
tatovering,1754
efternavn,1751
tragedie,1751
vask,1751
fans,1750
tilstedeværelse,1750
gul,1749
spænd,1747
matematik,1745
bevidsthed,1745
flyv,1745
deling,1745
mil,1743
mel,1742
ressource,1741
byrde,1741
slot,1740
mast,1739
fiasko,1735
søsters,1735
overfald,1734
hyre,1732
poole,1732
rive,1730
ged,1730
hersker,1730
dokument,1727
vane,1725
parti,1724
skjul,1723
udvikling,1714
smør,1714
nødsituation,1713
gentleman,1711
tung,1707
transport,1703
kryb,1703
tosse,1700
meddelelse,1700
rat,1699
cirkus,1699
hurra,1698
centimeter,1698
flippe,1698
hjerteanfald,1698
horn,1695
accent,1695
italiensk,1695
undervise,1691
lidelse,1690
kiste,1690
afdød,1690
mønster,1689
intellig,1689
velsignelse,1689
club,1687
sti,1685
skak,1682
budskab,1679
kredsløb,1679
sm,1679
optagelse,1677
lam,1677
adfærd,1675
personale,1675
barndom,1672
jæge,1672
livstid,1672
landing,1671
fjæs,1671
marts,1669
pat,1666
invitation,1665
greb,1663
distrikt,1658
jag,1658
klør,1656
admiral,1656
medicine,1656
undertøj,1653
aftrækker,1652
forestilling,1650
mio,1649
football,1648
spiller,1643
frelse,1641
chip,1637
eksperiment,1634
bagdøre,1632
pande,1631
tradition,1631
lager,1630
papa,1628
varsel,1628
moder,1626
ægtemand,1626
kæledyr,1624
tøsedreng,1623
upt,1622
rektor,1620
tyggegummi,1614
aske,1612
bacon,1608
honning,1606
balance,1606
standard,1606
netværk,1606
politibetjent,1606
lyn,1604
tåbe,1604
efterforske,1603
jern,1603
sø,1601
maleri,1599
pandekage,1598
alibi,1594
ændring,1592
værdighed,1591
trivk,1588
streg,1584
strategi,1584
overlevelse,1584
dude,1581
tunnel,1572
orlov,1572
hovedkvarter,1572
plante,1572
ambassadør,1568
mobile,1566
drikkepenge,1566
forfader,1563
aftryk,1563
nederlag,1561
kuple,1561
økonomi,1558
teknik,1557
tilkald,1557
psykolog,1556
aktie,1553
mærk,1553
frø,1551
kendelse,1547
ejendel,1547
verdenskrig,1546
kid,1544
klippe,1537
handske,1536
kultur,1536
halvvejs,1535
motorvejen,1535
teenag,1534
morfar,1533
organe,1533
last,1532
personlighed,1531
guitar,1525
kopie,1524
reklame,1523
biev,1522
bokse,1521
en,1518
pool,1518
haj,1516
fil,1514
forståelse,1513
put,1512
beløb,1512
rå,1512
lokal,1510
ankomst,1508
jury,1508
hallowe,1507
liter,1507
tilståelse,1505
knep,1505
belønning,1504
bagage,1502
tærte,1502
ødelæg,1498
modstander,1498
museum,1498
udtalelse,1498
negl,1498
storebror,1497
fods,1495
typ,1495
hjelm,1495
dødsfald,1494
tortur,1494
smykke,1490
rådighed,1490
seddel,1489
forhandle,1489
kompliment,1489
manag,1489
nuvel,1488
barnepige,1488
stakkel,1488
japansk,1487
stund,1487
trafik,1485
opringning,1485
telefonnummer,1483
kandidat,1483
vens,1476
væsne,1475
nytår,1472
æske,1471
medie,1470
kælde,1470
ulve,1469
bælte,1469
udgang,1466
forråde,1464
koncert,1463
bøf,1462
plage,1461
december,1461
server,1460
væddemål,1460
snor,1459
salat,1459
tving,1459
søreme,1455
potentiale,1454
begivenhed,1454
slagsmål,1454
ledelse,1453
nørd,1448
tron,1448
køretøj,1447
glimt,1447
anholder,1445
garanti,1444
hensigt,1443
telt,1442
lektion,1440
studium,1438
spyd,1435
jordskælv,1435
konsekvens,1433
niece,1432
ophold,1432
varetægt,1432
gram,1431
tone,1431
kidnapning,1430
forretningsmand,1429
journal,1429
muskel,1427
dværg,1426
protest,1425
farmor,1425
handle,1424
fost,1424
tvilling,1422
kung,1422
ego,1419
eje,1419
satellit,1416
bagside,1416
besiddelse,1414
mappe,1413
skænderi,1413
nævn,1413
indrøm,1412
kaution,1411
sygehus,1410
guide,1410
undtagelse,1408
løve,1406
anmodning,1405
titel,1405
d'herre,1402
tyveri,1400
solnedgang,1400
æsel,1399
sild,1397
skygger,1395
strissel,1394
videnskabsmand,1392
forsker,1389
burge,1386
klemme,1382
vægge,1380
skurk,1379
alternativ,1379
råb,1378
sprøjte,1377
brun,1374
effekt,1374
underskrift,1372
passager,1370
riffel,1370
indånding,1369
eksistens,1369
produkt,1368
klø,1367
aktiv,1363
bedrag,1362
dur,1362
fotos,1360
bad,1360
mikrofon,1359
aIt,1359
ulven,1358
visdom,1356
bonus,1356
medfølelse,1354
voldtægt,1353
lilla,1353
kongerige,1353
prøve,1350
fisker,1349
juleaften,1348
svans,1348
rumskib,1348
gudfade,1347
januar,1347
mønt,1345
afsked,1345
rode,1344
selvforsvar,1343
cirkel,1343
offentlighed,1342
cola,1342
troskab,1342
instinkt,1340
sult,1339
sejl,1338
udgave,1338
lase,1337
åd,1336
episode,1335
processe,1334
ribbe,1334
gåde,1334
stamme,1333
linie,1333
klip,1332
plade,1332
babysit,1332
pirat,1330
bi,1327
summe,1327
skåle,1326
arving,1325
kuglep,1325
sæd,1323
velgørenhed,1323
mittimeter,1322
sengetid,1322
kineser,1322
assistance,1321
diskussion,1321
mafia,1321
match,1321
bølge,1319
stump,1317
ekskone,1316
fartøj,1314
tasker,1312
gerningsmand,1310
køen,1310
bryllupsdag,1309
tegning,1307
ilde,1306
flamme,1304
poker,1303
vits,1302
indgang,1301
mayday,1301
gavn,1301
flash,1301
håndklæde,1301
smæk,1300
skadestue,1300
lidenskab,1300
sprængstof,1299
søs,1299
hor,1295
enke,1294
research,1293
slang,1293
bål,1293
pind,1292
kup,1291
kommentar,1291
kejse,1291
lillesøster,1289
underbukser,1289
kartoffel,1288
kostume,1288
betingelse,1286
gift,1286
hobby,1285
mær,1284
gangster,1284
gerning,1283
halskæde,1282
opfyldelse,1282
vogte,1281
parfume,1281
sæbe,1280
koordinat,1279
solo,1278
kranie,1278
angst,1276
bak,1275
revolution,1274
tempel,1274
lfølge,1273
humøre,1272
hændelse,1271
skydning,1271
forsæt,1270
stank,1270
vision,1267
digt,1267
tandlæge,1265
testamente,1263
fjer,1263
tremme,1262
vedkommende,1262
missil,1262
britisk,1262
forår,1261
legende,1260
medalje,1260
insekt,1258
lunge,1258
kæreste,1257
bogstav,1256
vittighed,1256
dosis,1256
bræk,1255
bureau,1251
ti,1250
bilulykke,1250
flokke,1249
rul,1249
fodspor,1247
husleje,1246
spænding,1246
tegnebog,1245
mysterium,1245
dyret,1244
vine,1244
kappe,1244
pølse,1242
sektion,1240
roe,1238
lejemorder,1233
dråbe,1232
odd,1231
ærinde,1230
karantæne,1230
gpusesrere,1229
blanding,1229
mængde,1229
ødelæggelse,1227
tyr,1227
t-shirt,1224
klave,1223
ekse,1221
lejer,1220
modsætning,1220
zombie,1219
bryllupsrejse,1218
egern,1218
fødsel,1217
maner,1217
dat,1214
zoo,1212
look,1210
smøg,1210
kirkegård,1210
perspektiv,1209
panse,1209
hil,1207
forladelse,1206
garage,1205
medlidenhed,1204
frisur,1204
kryds,1204
bod,1203
latter,1202
note,1202
force,1202
kvæg,1200
formel,1200
afslutning,1200
befolkning,1199
baghold,1199
latin,1198
analyse,1198
dømmekraft,1196
kalende,1196
strisser,1196
massage,1194
lntet,1193
rang,1192
arbejd,1192
skipper,1190
bestikkelse,1190
selvtillid,1189
kendskab,1188
fable,1188
gennembrud,1187
møbel,1185
pengeskab,1184
maling,1184
rigdom,1184
krudt,1184
spand,1183
bæst,1182
investering,1182
ønsk,1182
vicepræsident,1181
udland,1181
drag,1180
fokuser,1179
skilte,1178
varevogn,1177
frost,1176
værksted,1176
sæde,1176
februar,1174
dusør,1174
nål,1174
småkage,1173
tallerken,1173
søvne,1173
herr,1172
kvalitet,1170
spids,1170
lyv,1170
kongresmedlem,1167
rekord,1167
hjem,1165
pleje,1163
søm,1163
ambassad,1163
sønne,1163
moral,1163
kampagne,1161
klinik,1160
dal,1159
ambassade,1158
alliance,1158
si,1158
prioritet,1157
kerne,1155
ærlighed,1153
småstykker,1151
isolation,1149
køer,1148
skuffer,1147
symptom,1147
udbrud,1147
bagsæde,1146
batteria,1146
opfattelse,1145
felt,1144
myte,1143
disciplin,1141
kalkun,1140
sætning,1139
anlæg,1139
pude,1138
beskrivelse,1137
lommer,1136
støj,1135
nabolag,1135
basketball,1135
kusse,1134
løg,1134
skrald,1134
patrulje,1133
mine,1132
iord,1131
prast,1131
bly,1131
autograf,1131
teater,1130
grave,1128
rumvæsen,1128
årti,1128
overbetjent,1125
pine,1124
hvalp,1123
hash,1123
søskende,1123
makeup,1122
snit,1122
drama,1120
lærestreg,1120
rig,1119
teorie,1119
omdøm,1118
slægtning,1117
prik,1117
ævl,1116
mandskab,1114
temperatur,1113
miljø,1113
vilkår,1113
charme,1112
slagt,1112
genstand,1112
sved,1111
kokke,1109
elektricitet,1108
kvart,1108
plat,1108
klamme,1107
reception,1106
skytte,1105
specialagent,1105
vidneudsagn,1104
heks,1103
tump,1103
væske,1103
get,1103
lettelse,1101
fornavn,1100
bartende,1099
division,1099
nag,1099
overskæg,1098
uhyrer,1098
bidrag,1098
backup,1096
ton,1096
suite,1096
kravl,1095
inspiration,1095
ovn,1094
bevismateriale,1094
sokker,1093
erstatning,1093
speciale,1092
bible,1092
figur,1092
bluse,1091
elefant,1091
forsinkelse,1091
sedel,1090
rid,1090
marihuana,1089
smsse,1089
kasino,1087
færd,1084
kyst,1084
skabning,1083
fotograf,1082
spande,1081
skydevåben,1081
solopgang,1080
mud,1080
forventning,1076
gin,1076
nerve,1075
granat,1075
batteri,1074
front,1074
røve,1074
taktik,1073
blodtryk,1072
lighus,1071
design,1069
overdosis,1069
møgdyr,1069
rutine,1067
dommedag,1067
tiltro,1065
trold,1065
hylde,1064
appetit,1064
proces,1063
venlighed,1061
ministerium,1061
tavle,1061
tavshed,1060
terapeut,1059
tå,1059
lænke,1058
perverse,1058
march,1057
kik,1055
