word,count
cabhair,5789
sraith,5782
treoir,5779
léamh,5766
tine,5747
áireamh,5686
corp,5661
craobh,5659
oifigeach,5658
mian,5631
cultúr,5603
deara,5571
siopa,5568
amharc,5516
reacht,5497
intinn,5468
polasaí,5437
capall,5420
scannán,5410
gníomhaíocht,5392
bua,5389
údar,5378
leaba,5371
comhalta,5366
tuismitheoir,5350
rún,5337
teilifís,5337
tagairt,5313
freastal,5309
eagla,5298
baint,5290
ainneoin,5262
garda,5243
braith,5238
ceangal,5222
raidió,5217
éadach,5208
tionchar,5205
eagraíocht,5178
aird,5178
fáilte,5164
aer,5121
pós,5118
beagán,5112
dráma,5108
caighdeán,5103
luach,5094
pictiúr,5093
airgeadas,5084
coinníoll,5029
sliabh,5026
fírinne,4989
foinse,4976
ré,4971
neart,4969
comhar,4960
uachtarán,4920
toil,4902
modh,4893
scríbhneoir,4888
triúr,4886
leigheas,4836
scrúdú,4821
pleanáil,4814
iontas,4762
smaoineamh,4741
cuideachta,4731
cuntas,4729
creideamh,4729
aonar,4724
taispeáin,4714
filíocht,4701
baol,4667
tiarna,4665
coimeád,4626
teacht,4597
deoch,4592
parlaimint,4589
greim,4555
carr,4555
staidéar,4549
suíomh,4542
dalta,4510
deo,4483
faisnéis,4483
costas,4474
port,4471
fianaise,4466
droim,4465
troid,4436
anam,4434
leagan,4427
teagasc,4416
cruinniú,4416
ócáid,4395
codal,4393
uimhir,4382
tuath,4379
brath,4356
dochtúir,4351
ciall,4345
oidhreacht,4326
abhainn,4279
airde,4257
foras,4228
spéis,4221
dualgas,4217
iníon,4213
dearmad,4203
próiseas,4195
spórt,4190
fostaíocht,4173
banc,4159
gleann,4157
litríocht,4149
comhlíon,4146
polaitíocht,4140
réim,4119
ráiteas,4118
iarthar,4117
guth,4096
dochar,4070
slua,4070
cinneadh,4063
nuachtán,4051
radharc,4051
cion,4049
iasc,4038
margadh,4018
toghchán,4008
comhaontú,4005
diabhal,4000
socrú,3979
feachtas,3976
club,3974
deartháir,3966
formhór,3960
ordú,3950
bláth,3950
nuacht,3949
riachtanas,3944
fuinneog,3941
teorainn,3934
tuiscint,3927
trasna,3919
taisteal,3919
malairt,3915
suíochán,3914
áis,3913
ainmhí,3912
nóiméad,3910
liosta,3890
caibidil,3885
feabhas,3885
gár,3873
carraig,3868
taca,3865
trá,3840
glún,3838
stiúrthóir,3837
cumarsáid,3832
cnoc,3806
taighde,3793
imreoir,3790
aigne,3779
earr,3779
aonad,3767
dúil,3759
saghas,3757
duais,3754
balla,3751
tábhacht,3747
oireachtas,3726
comhartha,3715
mála,3711
caisleán,3707
scil,3686
saighdiúr,3684
síocháin,3662
nóta,3657
taithí,3657
institiúid,3654
meall,3618
cuspóir,3618
stáisiún,3606
vóta,3605
glór,3601
imní,3592
gluais,3587
ceannaire,3582
eaglais,3573
bainisteoir,3572
cathaoirleach,3567
eolaíocht,3561
deontas,3556
teachta,3540
ospidéal,3540
bille,3537
cill,3536
teagmháil,3535
comhrá,3522
foirgneamh,3519
tionscal,3504
tada,3488
tuarascáil,3488
rialachán,3485
bac,3484
cloigeann,3477
paróiste,3475
aidhm,3474
trua,3469
gáire,3467
cló,3458
éan,3456
gearán,3456
buíochas,3455
eachtra,3451
adhmad,3448
poll,3433
scríbhinn,3421
spéir,3408
scór,3390
milliún,3382
ioncam,3359
leathanach,3355
ráta,3348
teip,3345
gaol,3310
breac,3298
timpeallacht,3296
easpa,3272
galar,3271
gasúr,3261
deacracht,3258
oiliúint,3255
caidreamh,3251
iarrthóir,3224
bosca,3217
peil,3212
aitheantas,3212
éineacht,3194
traidisiún,3189
réimse,3181
clé,3180
caiteachas,3171
punt,3170
gluaiseacht,3152
poblacht,3146
beartas,3145
cath,3145
urlár,3131
triail,3129
seasamh,3126
fuinneamh,3124
béim,3117
tóir,3114
éisteacht,3101
cál,3078
foráil,3077
bainistíocht,3076
fostaí,3068
brú,3059
taifead,3045
scrios,3043
bunscoil,3033
eas,3033
scoláire,3026
teann,3021
léiriú,3021
binn,3005
éifeacht,2994
buille,2990
dóthain,2987
máistir,2978
tor,2977
croch,2951
fórsa,2939
ord,2938
comhdháil,2932
taoiseach,2931
madra,2916
seilbh,2915
óige,2913
laoch,2911
sliocht,2900
comhairleoir,2888
stad,2881
fine,2876
long,2868
gloine,2865
breithiúnas,2863
craiceann,2843
cuimhin,2841
cosc,2836
tionscadal,2835
iasacht,2833
feasta,2833
iamh,2830
cleacht,2829
leasú,2821
limistéar,2819
cósta,2812
babhta,2811
éileamh,2810
ionsaí,2808
ionadh,2800
teas,2797
méad,2792
aíocht,2788
tionscnamh,2788
cóip,2785
tae,2782
cáilíocht,2780
rás,2773
bróg,2771
breith,2763
cruth,2746
áthas,2745
tuilleadh,2740
téacs,2739
muir,2735
taispeántas,2726
feirm,2719
seal,2718
struchtúr,2715
iris,2700
príosún,2699
smacht,2699
muc,2680
halla,2676
ealaíontóir,2659
agallamh,2655
réiteach,2651
féar,2648
comhthéacs,2643
ról,2638
eol,2632
iompar,2628
feirmeoir,2628
cosúlacht,2623
daingean,2617
faitíos,2615
saoire,2614
póca,2608
comhluadar,2606
dóchas,2600
teannta,2600
gléas,2596
léitheoir,2589
náisiún,2582
bréag,2576
gunna,2571
bus,2568
carn,2557
caora,2550
infheistíocht,2550
planda,2546
ceadúnas,2545
vótáil,2531
coimisinéir,2531
moill,2525
cine,2525
snámh,2519
stiúir,2518
spás,2515
cnámh,2513
bainne,2503
géill,2491
druga,2489
cárta,2487
son,2485
achar,2483
ubh,2481
polaiteoir,2474
ollamh,2472
cúige,2468
uachtar,2455
comparáid,2442
séipéal,2440
gruaig,2435
gort,2433
deirfiúr,2427
Aifreann,2422
ríocht,2422
praghas,2417
reachtaíocht,2407
oibriú,2401
geimhreadh,2398
léargas,2394
iarraidh,2392
muinín,2390
curaclam,2388
buidéal,2382
easpag,2373
fostóir,2365
stádas,2363
sruth,2363
díospóireacht,2350
pearsa,2342
feoil,2342
tosnach,2342
foláir,2340
droichead,2338
breitheamh,2338
díth,2332
scríbhneoireacht,2327
comhréir,2324
tábhairne,2322
stíl,2320
riar,2319
lí,2316
dúshlán,2316
dobhar,2315
gnóthach,2315
gluaisteán,2314
táille,2313
éirí,2310
misneach,2310
cat,2308
locht,2308
éadan,2305
éis,2304
déileáil,2304
móin,2300
meon,2299
rúnaí,2299
fair,2298
réigiún,2298
slat,2291
cros,2289
difríocht,2285
féachaint,2278
mainistir,2271
dearcadh,2269
úrscéal,2268
staid,2267
corn,2265
dúiche,2259
scéala,2255
prionsabal,2252
rian,2251
blas,2242
ceathrar,2235
tréith,2232
lear,2230
aiste,2228
eacnamaíocht,2228
scoth,2225
ola,2221
brón,2221
draíocht,2218
liúntas,2217
tóin,2216
deisceart,2215
cathaoir,2210
traein,2207
ciste,2206
téama,2203
aisteoir,2191
leabharlann,2190
traenáil,2187
abairt,2184
sochar,2178
cluais,2171
ocras,2170
fáil,2168
báisteach,2167
déanamh,2165
faoiseamh,2163
stán,2162
bráthair,2153
eagarthóir,2152
dícheall,2151
rá,2147
cíos,2142
éag,2138
daonra,2137
ionadaí,2134
póilín,2132
nasc,2131
gradam,2127
maígh,2124
boladh,2122
trádáil,2110
arán,2109
deoir,2108
ceathrú,2101
tógáil,2101
spiorad,2100
seinn,2096
sonra,2095
cainteoir,2095
croith,2090
caitheamh,2087
drámaíocht,2086
tobar,2082
sábháil,2080
comharsa,2074
buntáiste,2073
rannóg,2071
eagras,2055
béile,2052
cré,2049
bearna,2049
magadh,2046
suí,2046
aistriúchán,2045
coll,2041
síneach,2038
bolg,2036
óstán,2034
maoin,2032
iomaíocht,2032
mullach,2030
leithscéal,2030
amú,2028
ceoltóir,2026
coitinne,2023
earnáil,2022
náire,2020
bunús,2020
pinsean,2016
ionannas,2014
tromlach,2010
dála,2003
rinn,1991
scáth,1973
fíon,1968
fód,1967
cladach,1966
fiacal,1961
raon,1960
ádh,1959
barúil,1959
sos,1956
bunadh,1955
séan,1947
síol,1946
méadú,1946
craol,1945
marc,1945
sinsear,1943
imeall,1940
íomhá,1936
othar,1931
gualainn,1930
béaloideas,1927
uirlis,1922
codladh,1920
iascaireacht,1920
aicme,1916
monarcha,1913
staighre,1911
fiontar,1910
fuaim,1908
teicneolaíocht,1900
cúinne,1900
machnamh,1899
amharclann,1896
gairm,1884
cistean,1882
iarann,1881
seanchas,1880
straitéis,1878
tost,1873
tuarastal,1865
sochaí,1864
iriseoir,1864
cúnamh,1864
gealach,1862
olltoghchán,1859
asal,1858
turasóireacht,1857
leanúint,1856
báire,1852
coimhlint,1850
dearbhú,1846
pá,1845
ucht,1844
aithris,1842
trioblóid,1842
óglach,1840
all,1837
earrach,1834
todhchaí,1831
ceird,1828
achomharc,1825
aos,1818
riarachán,1815
slándáil,1812
briathar,1807
tairbhe,1801
cúiteamh,1801
geata,1800
doiciméad,1796
íocaíocht,1793
damhsa,1790
pioc,1785
talmhaíocht,1780
namhaid,1775
léitheoireacht,1775
ceacht,1771
maide,1769
carachtar,1765
tithíocht,1764
claí,1761
oirthear,1760
stór,1757
bunreacht,1757
saoránach,1753
iomarca,1751
bruach,1744
táirge,1744
triall,1739
éagsúlacht,1736
tuar,1735
uaigh,1729
feidhmeannach,1728
rath,1727
méar,1726
eagrán,1720
faic,1718
póg,1717
scairt,1709
cruinne,1709
suaimhneas,1704
pingin,1702
tart,1700
láithreán,1700
pléasc,1697
gairdín,1697
freagracht,1695
cosaint,1689
acmhainn,1685
sneacht,1684
dabht,1683
braon,1682
ceal,1682
fáinne,1681
bail,1680
uafás,1680
figiúr,1677
reifreann,1674
mothúchán,1669
tráigh,1667
tábla,1657
lón,1652
urlabhra,1651
folach,1648
sábháilteacht,1637
banna,1631
sprioc,1631
cairt,1630
aonach,1628
ualach,1627
reilig,1627
áitreabh,1626
cluas,1626
binse,1624
anáil,1623
leataobh,1622
neamh,1614
nádúr,1609
contúirt,1608
colainn,1607
ceil,1597
tonn,1595
cosán,1594
scoilt,1587
ardán,1587
néal,1585
feadh,1583
gréasán,1579
grianghraf,1577
séasúr,1576
dromchla,1575
fearg,1573
ceo,1572
cúlra,1568
aisce,1568
áras,1567
cnuasach,1561
meánscoil,1559
ríomhaire,1559
clú,1559
tinneas,1556
peann,1555
sceideal,1551
gaeilgeoir,1546
teastas,1545
srian,1544
pian,1543
uaigneas,1540
clúdach,1539
coinbhinsiún,1539
gair,1537
dinnéar,1536
cian,1535
úinéir,1521
saibhreas,1520
duilleog,1520
aice,1517
teampall,1513
míchumas,1512
gorta,1510
fiach,1508
cóta,1507
custaiméir,1507
cleachtas,1506
leacht,1500
cluain,1498
admháil,1490
culaith,1487
cleachtadh,1485
tráchtáil,1483
géag,1482
míniú,1480
taisce,1479
goid,1477
cuan,1477
argóint,1475
éad,1475
spraoi,1475
leictreachas,1474
cáipéis,1473
buíoch,1468
cách,1466
inneall,1463
athuair,1461
jab,1457
péire,1456
lóistín,1455
buiséad,1455
lágh,1453
taitneamh,1453
teachtaireacht,1453
foclóir,1449
cruach,1446
rince,1444
pápa,1442
póta,1432
cearnóg,1430
barra,1429
léarscáil,1429
páirtíocht,1427
bailiúchán,1425
cearc,1424
sráidbhaile,1421
gás,1417
banríon,1413
ceiliúr,1398
eastát,1396
saineolaí,1394
beannacht,1392
árachas,1392
aoi,1390
liathróid,1390
dual,1386
ceardchumann,1383
fón,1381
práta,1381
saoirse,1381
captaen,1380
naomh,1379
brat,1377
díon,1376
íochtar,1376
samhlaíocht,1376
éide,1375
coincheap,1374
amhránaí,1372
ardú,1367
meáchan,1365
tiománaí,1365
dorchadas,1359
cleas,1357
gabháil,1356
garraí,1349
iascaire,1347
tionscan,1344
meabhar,1342
meascán,1341
coiscéim,1334
patrún,1334
coir,1334
seó,1331
dlíodóir,1328
luas,1326
cúigear,1323
árasán,1323
paidir,1322
buairt,1321
rua,1312
aisling,1312
miotal,1311
armas,1310
scéalaíocht,1310
peaca,1309
eitleán,1307
ómós,1307
preab,1304
buaiteoir,1303
taise,1301
creidmheas,1300
scála,1299
fiosrúchán,1294
teileafón,1294
gaineamh,1293
ciorcal,1292
greann,1291
uncail,1290
athbhreithniú,1289
guthán,1283
brách,1281
ionstraim,1280
onóir,1279
seisiún,1278
buile,1275
difear,1264
gob,1262
áilleacht,1262
painéal,1261
coirce,1258
titim,1257
scamall,1253
agóid,1252
stoc,1251
maol,1250
beithíoch,1249
maireachtáil,1247
dealramh,1244
sacar,1243
colún,1241
troigh,1236
coicís,1236
cailleach,1230
aistear,1229
eagar,1226
atmaisféar,1226
príosúnach,1224
gnólacht,1222
ceapachán,1221
teocht,1221
mianach,1220
eolaí,1220
scor,1218
cráth,1213
sáil,1210
ciúnas,1208
fuath,1206
insint,1205
réal,1203
díomá,1198
imirce,1195
samhail,1195
ceardlann,1195
comhaill,1193
ticéad,1192
gaisce,1187
seandálaíocht,1186
cupán,1185
buíon,1185
gleic,1182
fealsúnacht,1182
leac,1181
béas,1181
geit,1178
cigire,1173
éacht,1173
lúb,1172
cuimil,1172
raic,1171
eite,1171
amhránaíocht,1167
pionós,1166
scian,1158
trealamh,1153
pláta,1152
cú,1150
ithir,1149
corrach,1148
anailís,1144
airí,1143
bileog,1141
fóir,1140
iarratasóir,1139
áth,1137
canúint,1137
suirbhé,1136
iomad,1136
cíor,1133
lánúin,1133
tionól,1133
riocht,1132
aerfort,1131
tomhas,1128
scáil,1127
eiteal,1125
clós,1123
eireaball,1122
feithicil,1113
cór,1110
bagairt,1110
túisce,1109
tobac,1107
teoiric,1105
dramhaíl,1103
gal,1103
feann,1102
úll,1101
daor,1101
comhrac,1099
bomaite,1095
strainséir,1093
crith,1091
ml,1090
príomhoide,1089
ál,1088
teist,1088
muineál,1088
sciathán,1087
léirmheas,1086
gníomhaireacht,1086
tástáil,1086
bráid,1084
scata,1083
giota,1076
réabhlóid,1075
bruscar,1074
sochraid,1074
timpiste,1074
bialann,1073
feall,1071
toirt,1069
amadán,1068
foréigean,1067
stailc,1063
scread,1062
imshaol,1061
cuil,1060
bronntanas,1060
tubaiste,1059
roth,1057
sona,1056
tarraingt,1054
gearrscéal,1054
bratach,1053
réigh,1053
easnamh,1052
léacht,1052
sásamh,1051
dealbh,1051
bóithrín,1049
faraor,1048
cogar,1047
tana,1047
mill,1044
hata,1042
seisear,1042
oibrí,1041
cinniúint,1038
muise,1036
campa,1035
clochán,1035
bothán,1025
tairiscint,1023
bradán,1022
ósta,1022
foghlaimeoir,1019
srón,1018
oscailt,1017
caipín,1015
béic,1014
dáilcheantar,1014
togha,1013
déagóir,1011
scríob,1010
véarsa,1006
pas,1006
bos,1006
soitheach,1006
feamainn,1004
fál,1002
oilimpeach,1002
iontaobhas,1001
eochair,1001
rothar,998
seanad,997
turasóir,995
laghdú,994
diosca,994
daonlathas,993
cothabháil,993
lios,993
fís,992
tabhairt,992
cléir,991
uillinn,988
glasra,987
gnéas,986
soicind,985
gas,984
nead,984
táirg,982
lann,982
téip,980
faobhar,977
rann,973
stoirm,970
ógánach,970
sáirsint,969
coinneal,969
déanmhas,969
gníomhaire,969
míbhuntáiste,968
allas,967
sáile,965
lámhscríbhinn,965
bá,964
díoltas,964
gual,962
pionta,956
fuaigh,955
achrann,953
trócaire,953
méadar,952
iontráil,945
fearann,945
brionglóid,944
feirmeoireacht,944
aireacht,943
folúntas,943
léaráid,943
ríomhaireacht,942
sruthán,941
dúlra,939
damáiste,938
aighneas,938
reáchtáil,937
finné,936
foilseachán,935
athbheochan,934
milleán,934
urchar,933
botún,932
albam,928
iúr,928
píopa,927
iascach,927
lárionad,924
feiscint,922
togra,921
toitín,919
fathach,918
dílseacht,915
conspóid,914
gabhar,910
coróin,910
ceiliúradh,910
aingeal,909
óráid,906
blais,905
láimhseáil,905
bricfeasta,904
tasc,904
cúinse,903
grád,902
fearas,899
oibleagáid,898
idirdhealú,897
torann,897
seach,897
már,896
cró,895
neach,893
glao,889
lasar,888
banaltra,888
speiceas,887
aistriú,887
rochtain,886
deifir,886
faill,886
dlínse,884
scáthán,884
glaoch,879
neamhspleáchas,878
maistín,877
tarbh,876
túr,876
giolla,875
plúr,874
múnla,874
muileann,874
ailtireacht,874
ainmneach,873
réab,873
créatúr,871
leithreas,871
brabús,869
fíric,868
buama,868
móid,868
sliogán,868
bast,866
crios,865
grán,865
dífhostaíocht,865
leaid,864
líníocht,863
crí,862
laistiar,861
cloí,861
aoibhneas,861
tíreolaíocht,859
lúthchleasaí,858
sárú,858
luí,855
meath,855
siombal,854
truailleach,851
státseirbhís,850
salann,850
imirt,849
oide,848
cuimhneachán,848
misean,847
mallaibh,845
cosantóir,845
sean-nós,844
caladh,843
luch,841
feis,840
comrádaí,839
impireacht,839
freasúra,835
eabhar,835
acra,833
substaint,833
filleadh,832
cruthú,831
gadhar,830
táin,830
geilleagar,830
múinteoireacht,829
náisiúnaí,829
coirnéal,829
col,827
fógraíocht,826
staraí,825
ridire,823
pill,823
muirear,822
mionlach,819
caipiteal,819
goil,819
cáis,819
sceach,818
friotal,818
siúcra,816
eangach,816
teannas,816
soiscéal,816
léas,814
macalla,813
éagóir,813
prionsa,812
seilg,812
goll,812
mallacht,811
ceolchoirm,811
suntas,809
cuntar,809
scolaíocht,808
ionadaíocht,807
tearmann,807
coimirce,807
creach,806
tuirling,801
beairic,800
scíth,800
gean,798
bunú,798
seanfhocal,798
dliteanas,798
lúcháir,797
puinn,796
cnag,794
leithead,794
léachtóir,792
fanacht,792
scáileán,791
rialú,791
rón,790
clochar,789
gnás,788
beár,788
gadaí,788
maise,787
éalú,787
fabhar,785
géarchéim,785
leathar,784
téad,784
sioc,784
seachad,783
orlach,782
clis,781
fréamh,777
príomhchathair,777
scoláireacht,776
airgeadra,775
cuimse,775
tais,775
nath,775
iarsma,774
claíomh,773
brollach,773
ainmfhocal,773
comharchumann,772
mórchuid,772
réasún,772
grásta,771
craic,771
táoid,769
ballraíocht,768
misinéir,767
corr,767
tuí,766
dua,765
cliabh,765
leoraí,764
olann,764
sloinne,763
meangadh,763
faiche,762
oiriúnú,762
súigh,762
ceannach,759
seanadóir,758
siopadóireacht,758
comhoibriú,757
comóir,755
inbhear,754
comhrialtas,752
díobháil,752
clos,752
tarrtháil,750
comhghleaca,748
dídean,747
piléar,744
pearsantacht,743
aturnae,741
fia,740
sealbhóir,740
searmanas,738
réamhrá,737
iomláine,736
gráth,735
leid,735
ailse,734
canna,733
faire,733
cúr,733
cnaipe,733
ruathar,733
leabhrán,732
faillí,731
duille,730
eallach,730
fíneáil,730
seafóid,730
caoch,730
boc,726
intleacht,725
measúnacht,724
cumha,724
comaoin,724
aeráid,724
sciath,722
dorn,720
caife,719
sólás,719
sáith,719
custam,718
lipéad,718
mí-ádh,717
poiblíocht,717
lus,716
ráfla,715
achomair,715
tochal,714
acadamh,714
dílseoir,713
garsún,713
feisire,711
cairdeas,711
tosaíocht,710
truailliú,709
siúlóid,709
seic,708
cuach,707
cogaíocht,707
péinteáil,707
cód,704
cléireach,703
críostaíocht,700
fial,700
airne,699
feidhmiúchán,699
deimhniú,698
dearadh,698
tograch,697
comharsanacht,697
scóráil,696
altóir,695
alcól,695
síntiús,694
coileach,694
treibh,693
crúb,693
bród,692
luibh,692
cuimseach,691
tnúth,691
ifreann,691
eisceacht,690
oighear,688
pléisiúr,688
bís,687
cearr,687
smál,686
leon,685
marcáil,684
macasamhail,684
tacht,683
meaisín,682
ciamara,682
slabhra,681
follán,681
scanradh,681
ullmhúchán,681
tuile,680
cleit,680
tórramh,678
aol,678
gile,678
maoirseacht,678
cual,675
treis,674
cic,673
cac,671
coinín,671
beach,670
labhairt,668
céatadán,667
meisce,666
tuirse,666
dóiteán,665
eachtrannach,665
paidrín,663
nimh,663
díograis,662
reiligiún,662
stáitse,661
cóisir,660
achtachán,658
liacht,658
treabh,658
dréacht,657
leannán,657
dánlann,657
paisinéir,657
iarnród,656
sciar,655
próiseáil,654
turgnamh,654
aintín,653
pluais,652
ealaíonta,652
cócaireacht,652
plána,651
bainis,650
naíonán,649
taibhse,649
iniúchóir,649
rithim,648
aisíoc,648
dúnmharú,648
geis,648
éigeandáil,646
mearbhall,646
gealltanas,645
gúm,645
beola,645
ceapaire,645
comhad,644
creat,643
íle,643
cis,643
mothú,642
Bíobla,642
comhlachas,642
aoibh,641
sicín,641
inchinn,640
atlantach,640
foilsitheoir,640
matamaitic,639
mórthimpeall,639
snaidhm,639
borr,638
cothromaíocht,638
léiritheoir,638
tionsclaíocht,637
taom,637
eala,636
bearr,636
fraoch,636
éigeas,635
féith,634
troscán,633
bleachtaire,633
cime,632
forás,630
faisean,630
uirbeach,630
adharc,629
fuascal,629
barántas,627
péintéir,627
caillteanas,626
meánaois,625
deichniúr,625
cónra,625
stró,625
singeal,624
ceannaghadh,624
bolscaireacht,623
stiúideo,623
coinsias,623
míol,622
trian,622
impire,621
maor,621
marú,621
tarchuir,621
stóráil,621
cnocán,618
prós,618
ceilt,618
tosa,614
goile,613
deoise,613
barraíocht,613
anraith,612
dleacht,612
neacht,612
cuidiú,611
gnóthas,611
craoltóir,610
cith,609
dreach,608
tuama,608
lochán,608
lúthchleas,607
seachtar,607
cruachás,607
ceannasaí,607
rugba,607
lámhach,607
pacáiste,607
cineálta,605
ceirnín,605
oideas,605
girseach,605
róp,602
sainmhíniú,602
splanc,601
uacht,601
peata,601
foraois,600
cleamhnas,600
ministir,599
tírdhreach,599
camchuairt,599
athnuachan,599
saoráid,599
peileadóir,598
cóiríocht,598
cóipleabhar,596
mias,596
laige,596
armaith,596
cliant,595
cnó,595
dlús,594
fráma,594
pátrún,593
taighd,593
príosúnacht,592
seanathar,591
péintéireacht,591
aireach,591
ascaill,590
draoi,590
seirbheáil,590
scornach,589
beann,589
cúntóir,588
feisteoir,587
urraíocht,587
ton,586
glóir,586
dair,585
fiúntas,585
ceartlár,585
níochán,585
sástacht,583
glic,583
siocair,582
saorstát,581
marg,581
amaideach,580
comhthionól,580
péist,579
féasta,578
tuairisceoir,578
oiriúint,577
óid,576
cairdinéal,575
oibreachas,575
géilleadh,574
broinn,573
cathú,573
ala,572
úinéireacht,572
gunnadóir,572
píobaire,571
séala,570
scilling,570
seiceáil,569
buaile,569
ráth,569
racht,568
bualadh,568
imníoch,567
dornán,567
gleo,567
dúthracht,567
loit,566
tionónta,566
snáth,565
uaimh,565
galf,565
casóg,563
tíolaic,561
inniúlacht,561
eiseamláir,560
mí-úsáid,560
achoimre,560
éanlaith,560
foscadh,559
cuisle,559
fara,558
easaontas,558
iriseoireacht,558
spreagadh,557
uachtaránacht,556
ochtar,554
teallach,554
urraim,552
uaireadóir,552
seimineár,552
tomhaltóir,552
samplach,549
taisme,549
ireas,549
abhcóide,549
pobalbhreith,549
curach,548
dosaen,547
tairseach,547
aontacht,546
pac,546
bardas,546
tacsa,546
léan,545
aoir,545
cuas,544
náisiúnachas,543
portráid,543
geansaí,543
cuar,542
ros,542
comhaltas,541
ginearál,539
práinn,539
stócach,539
marcach,538
sú,538
sreang,538
tarlú,537
cothú,536
leanacht,536
arbhar,534
féiniúlacht,534
púdar,533
léig,533
sonas,532
achainí,531
loinnir,531
daonáireamh,531
péas,530
seift,530
beoir,530
lampa,529
otharlann,529
colscaradh,529
múr,528
mana,528
mórtas,528
áiteamh,527
tórach,526
cliabhán,525
aigéan,524
meaig,524
caifé,523
aistritheoir,523
cruinneas,522
machaire,522
féasóg,521
éirim,521
beathaisnéis,521
neodracht,520
túis,520
comhla,520
leatrom,519
biseach,519
lasc,519
strae,519
mamaí,519
breosla,518
sclábh,518
ardeaspag,518
meastachán,517
moll,517
meann,516
cumadóireacht,516
innealtóireacht,515
tapach,515
comharba,515
cúrsáil,514
tairne,514
gearánach,514
cinnteacht,513
deighilt,513
crosfhocal,513
meanma,513
baiste,513
cruatan,512
músaem,512
comhaireamh,512
soláthraí,512
aontachas,511
creidiúint,511
cíoch,511
réimeas,510
blúire,510
ionrac,510
ciorcad,510
núicléach,510
cuairteoir,509
cláraitheoir,509
scriot,509
